id,title,tagline,overview,homepage,release_date,budget,revenue,popularity,runtime,poster_path
243901,Dracula: The Impaler,500 Years Of Terror Unleashed From Hell,"Seven high-school friends begin their Euro-trip at the actual castle of Vlad the Impaler where he supposedly sold his soul to the devil over 500 years earlier, but the decrepit castle's past envelopes them in a bloody ritual.",http://www.theimpalermovie.com/,10/31/2013,500000,0,4.843,86,/gAplHBVAVbGNDMkozAthn7tdoPh.jpg
356483,Unnatural,Some things were never meant to be.,Global climate change prompts a scientific corporation to genetically modify Alaskan polar bears with horrific and deadly results.,,10/16/2015,3000000,0,4.839,89,/iUPOptmk5dQE8LZBhn8u9qfTwfx.jpg
433989,7 Deadly Sins,,"A group of teenagers look to have the best Spring Break party ever before going off to college. However, when party goers start to die, who's to blame? Themselves? Or the demon they summoned? Charlie's evil spirit creeps in and hands out the ultimate test of survival. Can the kids escape Charlie's grasp? Can they figure out a way to free themselves from his evil game? One night, one house, one chance at survival..",http://charliecharliethemovie.com/,9/24/2019,1000000,0,4.826,85,/36rKdmawU4E3K2m2k1DYLZz87Zf.jpg
664910,Candy,,This dramatic tale of four women running the dope game in a big city is a familiar story that is as colorful as the characters they meet in the streets.,,3/24/2017,150000,0,4.823,76,/tS7yTVQAVwDZJphhK5tPKPtc91N.jpg
131689,The Wicked,The Wicked Will Get You...,"A Group of teenagers test the legend of an immortal witch and get more than they bargained for. It's almost Halloween and six young people, spooked but not undaunted by the folklore surrounding an old haunted house, make their way to the abode of the legendary Wicked, perhaps hoping to provoke the malevolent witch, but clearly not prepared for what they've certainly unleashed.",,3/20/2013,800000,0,4.823,105,/tpkdYglyMhTi1UkmgFn3jTAwPLz.jpg
230168,Solo,Who are you hooking up with tonight?,"A sexy, romantic and uncomfortably chilling tale of love and deception from first time director Marcelo Briem Stamm. Handsome middle class Manuel, hurt by his previous relationship and bored being alone, meets Julio, a rugged, lonely, unemployed young man in a chat room. The two eventually meet up in person and the sexual spark is quickly ignited. And while sex is satisfying and frequent, it is their collective problems with intimacy, trust and the fear of being hurt that make them hesitant to commit fully. As their relationship develops, both reveal secrets from their past but these revelations might be real, imagined or outright lies. Who is being truthful, who is real, and who truly loves the other? All is revealed in this romantic, passionate drama/thriller that offers a shocking, strangely satisfying conclusion.",http://tlareleasing.com/films/solo/,7/13/2013,30000,0,4.81,76,/rnNNgQgfJmmWlethoJKC2HsdXDt.jpg
170194,Riddle,A mysterious town. A deadly secret.,"Holly &amp; Nathan Teller live in a small town in Pennsylvania. Holly is on the cheerleading team and has a close relationship with her younger brother Nathan, who is subjected to bullying at school.  Nathan is taken for a car ride one day by the bullies, whose intent about what they are going to do with Nathan is not clear. He gives them the slip, but disappears and is still missing after three years.",,1/10/2013,7000000,0,4.791,100,/xa8GA9nkxnq4lxefP4XpgkGFjQX.jpg
295886,Brotherly Love,,West Philadelphia basketball star Sergio Taylor deals with the pressures of fame while his brother and sister have their own issues with ambition.,,4/24/2015,1900000,0,4.79,89,/z8Fg0EcHvNLjvASg0h1FbwvrIXe.jpg
199933,Atlas Shrugged: Part III,Who is John Galt?,"Approaching collapse, the nation's economy is quickly eroding. As crime and fear take over the countryside, the government continues to exert its brutal force against the nation's most productive who are mysteriously vanishing - leaving behind a wake of despair. One man has the answer. One woman stands in his way. Some will stop at nothing to control him. Others will stop at nothing to save him. He swore by his life. They swore to find him.",http://www.atlasshruggedmovie.com/,9/12/2014,5000000,846704,4.77,99,/wR7NM125F63zxECZKCVMzibkWpZ.jpg
250761,Last Days in Vietnam,How Many Could Be Saved?,"During the chaotic final weeks of the Vietnam War, the North Vietnamese Army closes in on Saigon as the panicked South Vietnamese people desperately attempt to escape. On the ground, American soldiers and diplomats confront a moral quandary: whether to obey White House orders to evacuate only U.S. citizens.",,9/5/2014,0,161,4.749,98,/qp5Ay6oqjq9RFmffxdXb3ZCN9y.jpg
217787,Paranormal Whacktivity,,"A couple who have just moved into a new home to consummate their relationship, find peril around every corner due to an evil presence that haunts them whenever they attempt to be intimate.",http://www.paranormalwhacktivity.com/,7/24/2013,3600000,0,4.746,89,/kNVYdPdrR0e0QSAOFnxjy40qeb4.jpg
264555,Death Clique,A jealous rivalry between three high school girls leads to a shocking crime.,"Inspired by true events, a friendship rivalry between three high school girls escalates into a shocking act of violence, and soon one of them is dead. Now the dead girl's mom is determined to find her missing child... and get justice for her daughter.",,4/12/2014,2000000,0,4.725,83,/teieNkUqwID5wTsRaK3yeKXFoFC.jpg
249616,The Virginian,Justice is a loaded gun,"Trace Adkins (The Lincoln Lawyer), Ron Perlman (TV's ""Sons of Anarchy"") and Brendan Penny (Ring Of Fire) star in this gritty and riveting re-imagining of the classic Western saga. Raised by powerful cattle baron Judge Henry (Perlman), South, aka ""The Virginian"" (Adkins), lives his life as a ranch enforcer with bravery and steely determination. When a big-city writer (Penny) raises questions about the fierce treatment of rustlers, South is quick to defend the brutal realities of the ""Code of the West."" But as he looks deeper into the latest string of rustling and finds his convictions questioned by a pretty new schoolteacher (Victoria Pratt, Mutant X), South begins to wonder if the Judge had ulterior motives in raising him to a life of bloodshed and violence in this explosive, action-loaded epic on the open range.",,1/12/2014,2000000,0,4.723,94,/vEiSKxeAzKuWYPsOIR3FAtvLNdl.jpg
347882,Sleight,You can change the cards you're dealt,"A young street magician is left to take care of his little sister after his mother's passing and turns to drug dealing in the Los Angeles party scene to keep a roof over their heads. When he gets into trouble with his supplier, his sister is kidnapped and he is forced to rely on both his sleight of hand and brilliant mind to save her.",,4/28/2016,250000,3914430,4.703,89,/eLk7yoWxK4S0xkV24YWoPKbIsbf.jpg
507990,Run the Race,The weight of the world. The love of a brother.,"Reeling from his mother’s death and his father’s abandonment, Zach, an All-State athlete, finds glory on the football field, working to earn a college scholarship and the brothers’ ticket out of town. When a devastating injury puts Zach—and his dreams—on the sidelines, David laces up his track cleats to salvage their future and point Zach toward hope.",http://runtheracemovie.com,2/22/2019,0,6424420,4.697,94,/1myP5YdjENipbKZYbONxZwPN8KK.jpg
250578,Leave the World Behind,The film maps out three of the biggest stars in a scene which has gripped youth the world over.,"A music documentary following the breakup of Swedish House Mafia and their subsequent One Last Tour. The largest electronic tour in history, selling over 1 million tickets in one week. Director Christian Larson captures the band in a unique fly on the wall manner as they call it quits and seek closure by going on the tour they had always dreamed of. With breathtaking live moments, huge laughs and dark lows, the band start to unravel why they came to the decision to end the biggest achievement of their lives to date to save their friendship.  The film maps out three of the biggest stars in a scene which has gripped youth the world over and the psychology of the band. A film not to be missed.",http://leavetheworldbehind.com/,3/12/2014,750000,0,4.694,90,/1A8OijwqAvBdCFJnXN1U8p7cXOi.jpg
362202,The Crash,It takes a criminal to catch a criminal,"In the not so distant future, a team of white collar criminals are enlisted by the Federal government to thwart a cyber-attack that threatens to bankrupt the United States of America.",,1/13/2017,20000000,0,4.692,84,/xEu4OsF4Ol0kkB94AMRyEHfvTVf.jpg
406112,Welcome to Willits,Not your typical cabin in the woods story...,"Deep in the Northern California woods, in the heart of the notorious Emerald Triangle, lies a remote cabin. The residents struggle to fight off the repeated attacks and abductions by mysterious creatures that have plagued them for years. When a local pot farmer is caught up with a wayward group of campers the situation quickly escalates into total carnage.",http://welcometowillits.com/,11/11/2016,6400000,0,4.685,82,/6KvFXyg3T3nQ94y7V14l9tbB6x9.jpg
388243,Bleed,Reap the flesh,"It seemed perfect - a new house, a new marriage, a child soon to be born. But when Sarah and Matt invite their friends to celebrate, the situation turns deadly as they enter a burned-out prison on a ghost hunt.",,3/25/2016,550000,0,4.672,82,/s1mw65E5Qhg6jxtflRovjLSzYF8.jpg
923403,The Beatles: Get Back - The Rooftop Concert,Experience their iconic final performance only in IMAX.,"On the 30th of January, 1969, the Beatles performed an unannounced concert from the rooftop of their Apple Corps headquarters at Savile Row, within central London's office and fashion district. Experience the final and unforgettable iconic performance of The Beatles in a special 60-minute presentation, digitally remastered into the image and sound quality of IMAX DMR technology.",,1/30/2022,0,500000,4.649,65,/4MPsj31FTnfXg1NO93lzr3PqNuE.jpg
808159,Bisping,,"After a tumultuous decade-long career filled with injuries and missed opportunities, 38-year-old UFC middleweight Michael Bisping finally got his due, and he plans to go out swinging.",,3/22/2022,783450,0,4.632,109,/tybqRPpxnaoQiCxFmy3Yz3GoOub.jpg
349086,Bitcoin: The End of Money as We Know It,A Documentary About Money - And the Controversial Crypto-Currency Bitcoin,"A documentary exploring how money and the trading of value has evolved, culminating in Bitcoin.",,7/18/2015,100000,0,4.6,60,/A82oxum0dTL71N0cjD0F66S9gdt.jpg
871891,Blank,Welcome to the beginning of you.,"A desperate writer signs up for a fully A.I. operated retreat to cure her writer's block, but when an unforeseen software glitch occurs, she gets trapped inside her unit with an unstable android and no communication with the outside world.",,9/23/2022,275650,0,4.596,95,/3WdkhaLCzimhV4f37ZIqeWGfl6Y.jpg
246011,Ping Pong Summer,1985 - Wish You Were Here!,"In 1985 a summer vacation in Ocean City, Md., changes the life of a shy white teen who's obsessed with table tennis and hip-hop music.",,6/6/2014,0,25781,4.596,92,/o2GYdbshaBeWZn0V4tFLyiyg0BS.jpg
289081,Team Hot Wheels: The Origin of Awesome!,,"TEAM HOT WHEELS: ORIGIN OF AWESOME! - Gage, Wyatt, Brandon and Rhett are four kids who are about to discover that life is better in the fast lane. Ride along with Team Hot Wheels as they race to save their town! Stars George Grant &amp; David Lodge.",,6/7/2014,3000000,0,4.595,74,/kkXzbdCLN4vL90uO7iBH3dXjaJW.jpg
325592,Camp Belvidere,,Camp Belvidere is a lesbian romance set in the 1950s about the coming of age of Camp Leader Rose and her forbidden encounter with Nurse Gin. It depicts the journey and evolution of a friendship into a romance between two women when their rapport would have been unlikely.,http://campbelvidere.com/,1/1/2014,15000,0,4.589,38,/f14T6KRs234UtPxDqQKNS9CYMRK.jpg
242083,Hits,Based on a true story... that hasn't happened yet.,"A talentless teen will do anything to get on TV's ""The Voice."" Meanwhile, her father, a municipal worker, creates an uproar when a video of his rants at City Hall goes viral.",,1/21/2014,1000000,0,4.585,96,/w7TdwnSh5McR5J28ZHTvttTKaCi.jpg
393561,Risk,How much of your own life are you willing to risk,"Capturing the story of WikiLeaks founder Julian Assange with unprecedented access, director Laura Poitras finds herself caught between the motives and contradictions of Assange and his inner circle in a documentary portrait of power, betrayal, truth and sacrifice.",http://riskfilm.org/,5/5/2017,0,197621,4.561,86,/rxrkcyNNughClOL8j8qwNgY9xI5.jpg
266084,Queen & Country,,An Englishman who grew up in London during World War II joins the military to fight in the Korean War.,,1/7/2015,0,155881,4.559,114,/lpyeVDfUekqsPN3CJy2LoC7pvSL.jpg
555058,8 Remains,Open the door. Unleash the demon.,"Preceding her death a young woman relives her life in a mirror world, giving her the chance to fight her killer.",https://j-blockbuster.com/feature-films/8remains/,11/23/2018,640451,0,4.556,80,/m61ScIIAgxG0cFNQZnO69gnoDds.jpg
386623,Person to Person,,Follows a variety of New York characters as they navigate personal relationships and unexpected problems over the course of one day.,,7/28/2017,0,48499,4.545,84,/cqysALwxcE2C0OQJnsM8xdIWJ8T.jpg
286940,The Boxcar Children,,"Four orphaned and homeless siblings happen upon an abandoned boxcar, which, they furnish with all the comforts of home. Fearful that they will be sent to live with their grandfather they have never met, the children keep their new home a secret.",http://www.hammerhead.com/new_site/animation/boxcar.html,8/5/2014,5,0,4.545,86,/t184N3Tl7JtwBynjhva18o8EBHN.jpg
233423,The Legend of Sarila,Discover the wonder. Follow the magic. Find the promised land.,Three young Inuits set off in search of a promised land to save their clan from starvation.,http://www.thelegendofsarila.com/,2/21/2013,0,901596,4.544,80,/ezCEivHaz6zUB1uc0JZzcUUpjz0.jpg
83890,LUV,Follow your hero. Or become your own man.,"Over the course of one day, a shy 13-year-old forms a bond with his troubled uncle.",http://luvthefilm.com/,1/18/2013,0,134634,4.539,94,/6LdEUiWabM1ixVKISsqDZ8jPbFv.jpg
299641,Jimmy Vestvood: Amerikan Hero,"Heroes are not born, they are imported.",A wannabe private investigator wins the Green Card lottery and moves to America to pursue his dream only to find himself embroiled in a conspiracy to start the next world war.,http://www.jimmyvestvood.com/,3/13/2016,2500000,230069,4.519,84,/z82d7Etu9nThYlo0kR6BOlRt9e0.jpg
339928,Once I Was a Beehive,A girls camp movie based on thousands of true stories.,"After losing her father to cancer, a teenage girl reluctantly joins her new step-cousin at a summer camp for Mormon girls.",,8/14/2015,0,732655,4.518,119,/zOV0bO2ZSnwsu9JsiujZFHr1kY7.jpg
376575,48 Hours to Live,One wrong step can kill you,"A loner fresh out of rehab and hunted by both sides of the law returns home to solve the murder of his sister, and finds himself entangled in a game of revenge on the LA club circuit.",http://48htl.com,11/9/2016,101,0,4.515,100,/87tmBJac7Rl4EpCkURXkxqL7x2d.jpg
476344,The Chaperone,One trip can change everything,"In the early 1920s, a Kansas woman finds her life forever changed when she accompanies a young dancer on her fame-seeking journey to New York City.",,3/29/2019,0,600654,4.504,103,/tu8VIrkJ8LTyrrT9wT9Nhix2VG7.jpg
263416,Dead Sea,It's Feeding Time.,A Marine Biologist is assigned to investigate the mysterious deaths of some marine life in an inland salt water lake that has been attributed to a creature thought to have been the stuff of a legend.,,4/15/2014,500000,0,4.497,90,/wUBiF3RrMPsinYgeByHU9zgdQTp.jpg
352491,Hollow in the Land,Small town. Big secret.,"With their father in prison for murder, siblings Alison and Brandon are instantly considered suspects when a string of killings plagues their town, and they must fight to clear their names.",http://www.vert-ent.com/hollow-in-the-land.html,12/8/2017,0,10688,4.481,92,/7DiokY0xD8EWxnRHtAgkQk39bGn.jpg
607175,Stay Out Stay Alive,Some things should stay buried.,"After an earthquake uncovers an abandoned goldmine, a hiker falls in and is trapped, forcing friends to grapple with a moral dilemma that spirals into madness.",http://stayoutstayalivemovie.com/,11/26/2019,1000000,0,4.473,83,/6YQaWC77Ri5Qx7xc8wE3weHWsRb.jpg
530227,A Young Man With High Potential,,"Piet, who is studying computer science, is as inexperienced sexually as he is intelligent. When he notices that his feelings for Klara, a fellow student, are not really reciprocal, he is deeply hurt. After trying out sleeping pills on himself, he drugs Klara, with unexpected consequences.",,3/7/2019,180000,0,4.469,85,/qhnlt0FsS8BIOHT7sJvcLP5LQg0.jpg
201485,American Idiots,Get ready for the ultimate road trip,Four friends embark on a cross-country journey to Las Vegas in an old RV to stop a wedding and save a friend from losing the love of his life.,http://www.lionsgateshop.com/product.asp?Id=29202&TitleParentId=9250,6/18/2013,750000,0,4.443,92,/298oUKrVs26hrGbt2QJUohPSixz.jpg
532649,Book of Monsters,Turning eighteen is going to be hell,"Sophie's 18th birthday becomes a bloodbath when monsters descend upon her house, devouring the guests and killing anyone who tries to leave. To survive the night, Sophie must face her destiny: monsters are real and she's the only one who can stop them.",,3/19/2019,76000,0,4.427,84,/2yTwzpgMFteCVpNqFbNyDQyyLjv.jpg
403390,Bitter Harvest,,"Set between the two World Wars and based on true historical events, Bitter Harvest conveys the untold story of the Holodomor, the genocidal famine engineered by the tyrant Joseph Stalin. The film displays a powerful tale of love, honour, rebellion and survival at a time when Ukraine was forced to adjust to the horrifying territorial ambitions of the burgeoning Soviet Union.",http://www.bitterharvestfilm.com/,1/31/2017,20000000,557241,4.379,103,/n6qOtH7LWsv4UaxAfZ5uQjDnzBE.jpg
523604,The Legend of Hallowaiian,Let the Adventure Begin,"After releasing a mythical monster upon the islands, a group of three young friends must use local legends to restore peace to their home.",http://vivafilmco.com/2019/07/02/legend-of-hallowaiian/,10/18/2018,0,53738,4.35,82,/44LRCLhC60KPmeShLWx2GRHIZWc.jpg
296367,Morning Star,Fight the Evil,"In time of war, a man must survive to make a journey to fulfill a promise made and discover the truth. After a terrible battle, a man sees his great friend perish, leaving him one request – that he visit the king, father of the deceased, to give him the news of his death. Tied promise on his deathbed friend, the warrior part for the meeting with the monarch, an old man and convalescent, who lost his only heir. The king demands that the warrior’s serve, but the man is tired of war and want a place to live in peace. When the warrior goes in search of tranquility, his path crosses that of a beautiful young woman, chased by soldiers. He saves her and discovers she is a witch. With the Inquisition coming to the kingdom and a new love in his chest, the warrior must regain their weapons to prevent more blood from the people he loves spill.",,4/14/2014,3000000,0,4.33,90,/2lm2kaUZaUz1TyghT0oydoc4bJZ.jpg
423628,Believe,"When everything seems lost, hope can find you.",A small-town business owner tries to save the local Christmas pageant against all odds.,http://www.believe.film,12/2/2016,3500000,890303,4.327,120,/tiRyqgr1fp62a2Yt0jUQAtX18XC.jpg
302042,Dead on Campus,It started as an innocent prank...,"A freshman on campus discovers that the only way to be admitted into the sorority of her dreams is to seduce a nerdy introverted guy and film it. When the sorority ""prank"" goes viral, the boy is discovered dead from apparent suicide, but his sister does not buy it. She goes under cover to expose the sororities' hidden secrets.",,11/10/2014,1500000,0,4.327,88,/97L0aiVbc2SOJbbiPYY8vZzTVzA.jpg
342165,Too Late,A movie about a missing woman ...And a lost man.,Private investigator Mel Sampson is tasked with tracking down the whereabouts of a missing woman from his own past.,https://www.toolatemovie.com/,3/25/2016,0,60000,4.325,108,/53WlU6YVJ3SVXIvQ5dNbskzqt2n.jpg
271331,United Passions,Every dream has its own rules,"An epic, untold story that brings to life the inspiring saga of the World Cup and the three determined men who created it. Driven by their vision and passion, three men, overcame their doubts and fought obstacles and scandals to make the World Cup a reality. Spanning the tumultuous 20th Century, this timeless saga celebrates the event that became the most popular sporting event in the world.",,6/19/2014,30000000,168832,4.307,110,/oQhVvz3N86DdHnYGsZ9Y2420II5.jpg
452226,The King,"The rise of a king, the fall of an empire.","A cultural portrait of the American dream at a critical time in the nation’s history. Set against the 2016 American election, The King takes a musical road trip across the country in Elvis Presley's 1963 Rolls Royce.",http://www.theking.film/,6/22/2018,0,162589,4.306,107,/Tgv0kLi8obD2bfiGyErp4BJMeH.jpg
285689,Glen Campbell: I'll Be Me,His music is legendary. His story is human.,A documentary film detailing Glen Campbell's final tour and his struggle with Alzheimer's disease.,,4/24/2014,0,365522,4.305,116,/fEyp8k5cIgochfpsD6tsYCkhhzS.jpg
338537,Drink Me,The Vampire Next Door,"James and Andy, a sexy gay couple, seem to have everything they ever dreamed of…but things are about to change. Andy loses his job and they take in a handsome stranger called Sebastian. Nightmares come to life as Andy realizes that Sebastian is hiding a dark secret. Could Sebastian be the killer stalking the streets of their neighborhood? A classically sexy thriller- with a delicious vampiric touch, DRINK ME is a highly erotic and exciting film.",http://tlareleasing.com/films/drink-me/,4/14/2015,1327,0,4.275,74,/inuP5V2NakIkuEpCy69yssmwepL.jpg
298664,Magician: The Astonishing Life and Work of Orson Welles,,"The extraordinary life of Orson Welles (1915-85), an enigma of Hollywood, an irreducible independent creator: a musical prodigy, an excellent painter, a master of theater and radio, a modern Shakespeare, a magician who was always searching for a new trick to surprise his audience, a romantic and legendary figure who lived only for cinema.",https://cohenmedia.net/product/magician,12/12/2014,813505,0,4.273,92,/vtHKaAS0pCrOASSg6wGmKlkqghh.jpg
277778,Starship Rising,Rebellion starts with one ship,"A corrupt planetary federation…  The ultimate weapon of destruction....  One starship captain stands between them….and intergalactic armageddon.  STARSHIP: RISING - RISE UP OR DIE  In the distant future, an immortal bionic leader, the product of genetic engineering, has ruled over the universe for 200 years. An uprising is being staged by those preserving natural birth.",,8/8/2014,3000000,0,4.257,91,/mRR2eR5V75jVUXVs65v8BYNswkp.jpg
345874,Stealing Cars,Being wild got him in. Being a hero got him out.,A rebellious teenager navigates his way through the juvenile court system.,,4/5/2016,1000000,0,4.248,94,/8gQrJqQXksT9RCPbmd8AFQtx7vT.jpg
506826,Breaking Barbi,"STOP THE SELFIES, SAVE THE WORLD","A Tinder date gone astray leaves famous fitness selfie queen, Barbi, lost in the wilderness trying to survive despite Homeland Security, alien death rays and zero cell service.",http://stormgodstudios.com/BREAKINGBARBI/,2/15/2019,1000000,0,4.242,90,/kDmRRbaKgsdWbAqM1LxRysE5CsI.jpg
287523,Death House,Hell is not a word. It's a sentence.,"During an exclusive tour, a power breakdown inside a secret prison known as the Death House sends two agents fighting through a labyrinth of horrors while being pursued by a ruthless army of roaming inmates. As they fight to escape, the agents push toward the lowest depths of the facility where they learn a supernatural group of evil beings is their only chance for survival.",http://deathhousethemovie.wordpress.com,2/28/2018,0,10615000,4.217,88,/piTubymqkO6QEuURTSccIV6d5PL.jpg
243794,Alone Yet Not Alone,Their Faith Became Their Freedom,"Fleeing religious persecution in Germany, a family seeks a new start in uncharted country - America. It is the mid-1700s and British and French forces are struggling for control over the abundant resources of this new territory. Carving out a homestead can be arduous work, but the family labors joyfully. Then the unthinkable: In a terrifying raid, Delaware warriors kidnap the two young daughters and attempt to indoctrinate them into native culture. Through their ordeal they never lose hope and ""their faith becomes their freedom.",,9/1/2013,1000000,0,4.214,103,/tXQjUFR3h7cRADKkhSkdT3IwveQ.jpg
300090,White Rabbit,,"A bullied student sees visions of a rabbit he was forced to kill as a child, and those visions propel him into a state where his imagination causes him to carry out violent acts.",http://whiterabbitfilm.com,9/20/2013,2000000,0,4.208,90,/n9iPAVxdqoYbmTeogiXwyQbLHQz.jpg
176124,Home Run,Freedom is possible,"A pro ball player with a substance abuse problem is forced into rehab in his hometown, finding new hope when he gets honest about his checkered past, and takes on coaching duties for a misfit Little League team",http://www.homerunthemovie.com/,4/19/2013,1200000,2861020,4.192,114,/687pD1t23ptW7mxhA34ASLEaFrE.jpg
339992,The Redwood Massacre,Evil Doesn't Die Easily,"​‘THE REDWOOD MASSACRE’ is about five adventurous friends, visiting the legendary murder site of Redwood. It has all the hallmarks of being an exciting and thrilling camping weekend away.  They soon discover they’re not the only people in the mysterious location. The fun camping expedition soon turns into a nightmare as they are sadistically stalked by a mysterious unseen killer.",http://www.clearfocus-productions.co.uk/the_redwood_massacre.html,9/28/2014,156660,0,4.178,82,/tzMrAlzURdxRD0wpai3zTPozKAn.jpg
315443,Jamaican Mafia,,Jamaican Gangsters,http://www.thejamaicanmafiamovie.com/,1/2/2015,1000000,0,4.165,118,/50gxiF0h4i0grPP1oKU8K3tqu40.jpg
604267,How to Kill 14 People Without Saying a Word,,"This is a story of how the lips of America became sealed. How we stood by and let our minds be censored. How countless lives were lost in the name of comfort and correctness. This is how we killed fourteen people in San Bernardino, CA on December 2nd, 2015 without saying a single word.",,10/27/2018,5000,0,4.141,68,/o5LseNrCXoFtwtM7ojEumh19OGZ.jpg
396104,The Hospital 2,Get Ready For A Relapse!,"The sickness returns in THE HOSPITAL 2, the new film from Deviant Pictures.",,9/26/2015,100000,0,4.136,89,/3slF6jrdDZFaacGjwLxYq15Mh7e.jpg
333657,Club Life,Tonight is everything.,"When Johnny D. is forced to take on his family's financial troubles, he turns to the Manhattan club scene to make some fast cash.  As he falls under the wing of a veteran nightlife promoter, Johnny quickly rises through the ranks - but soon finds that not everything behind the red rope is full of glitz and glamour.",,5/29/2015,0,4444,4.135,90,/yz76bTX1X9n1FCvEbyC57cC8kpm.jpg
185267,The Human Race,Race Or Die...,"One moment some 80 people are walking on a big city street. Suddenly a blinding light appears that transports them to a very peculiar racing course. A voice sounds in everybody’s head : “The school, the house and the prison are safe. Follow the arrows or you will die. Stay on the path or you will die. If you’re doubled twice, you will die. Do not touch the grass or you will die. Race or die.” Whether you’re rich or poor, old or young, blind, strong, handicapped, courageous or a coward; the rules make no distinction. There can be only one winner !",,4/10/2013,567000,0,4.134,87,/6qeqbU2xRQhkgPK1xDzo5zmYwqg.jpg
181095,The Appearing,It took her soul. You're next.,A woman once possessed by a mysterious entity uncovers a shocking secret about her past and must face the demon that is lurking inside of her.,,1/10/2013,1000000,0,4.131,92,/reNkQzLlLf0utsAva4MHNIPNRDF.jpg
459116,No Safe Spaces,You have the right to remain silent.,Adam Carolla and Dennis Prager examine the reality of life and discourse on college campuses in modern America.,https://nosafespaces.com/,10/25/2019,686599,0,4.117,95,/mp5wOUQaLSXjGzwC2wBcQ6jHSjl.jpg
228107,Anita B.,,"After World War II, Anita, a young survivor of Auschwitz, becomes involved in an intense and passionate affair that almost shatters her until she gains the strength to start a new life.",,1/28/2014,3000000,0,4.109,88,/4BG8AdD84sWLHtkFGlqSE4MIUc5.jpg
412894,Stagecoach: The Texas Jack Story,Cold justice comes this way,"After retiring from his life as an outlaw, ranch owner Nathaniel Reed quietly leads an honest existence with his devoted wife, Laura Lee. But his gun-slinging past suddenly comes back to haunt him when he learns that the man he once maimed during a stagecoach robbery is now a U.S. Marshal  who will stop at nothing to find vengeance.",,11/4/2016,2200000,0,4.103,90,/iAhQGy63v1s7MzlDgj38liprnYH.jpg
159032,Pussy Riot: A Punk Prayer,,"In the winter of 2011, after a controversial election, Vladimir Putin was reinstalled as president of Russia. In response, hundreds of thousands of citizens rose up all over the country to challenge the legitimacy of Putin’s rule. Among them were a group of young, radical-feminist punk rockers, better known as Pussy Riot. Wearing colored balaclavas, tights, and summer dresses, they entered Moscow’s most venerated cathedral and dared to sing “Mother Mary, Banish Putin!” Now they have become victims of a “show” trial.",,6/10/2013,25000,0,4.094,90,/mLWysyvUQTDy0UqNKtueo7aYGJJ.jpg
458736,Paramedics,,Two brothers posing as paramedics kidnap their victims and harvest their organs for the black market. That is until they kidnap a woman they find impossible to kill and it turns out she has more power over them than they over her.,http://summerhillfilms.com/bodies/,5/5/2016,500000,0,4.093,98,/zc8XGPFhlrl3Zq8JQ2BboDpUY1A.jpg
321039,The Phoenix Incident,,"A number of 'missing person' cases are reported in Phoenix, Arizona when an unexplained light appears in the sky one night in 1997.",,6/16/2015,1300000,0,4.083,81,/2EWUeUO4IyiKwlX14XLUiCRMUNa.jpg
579221,American Fighter,,A desperate teenager is forced into the dangerous world of underground fighting to win enough money to save his ailing mother. He finds out what he's made of in the face of these violent hungry competitors.,,4/29/2021,0,6361,4.08,98,/z6AFVt8VIfolXaakluFLIcv6xCG.jpg
262340,Mrs. Brown's Boys D'Movie,,"When Moore Street market-trader Agnes Brown finds her livelihood under threat from a ruthless developer, she and her family embark on a campaign to save her stall, aided as only the Browns will be by a motley troop of blind trainee Ninjas, an alcoholic solicitor, and a barrister with Tourettes Syndrome.",http://www.mrsbrownsboysmovie.co.uk/,6/27/2014,5900000,23000000,4.077,94,/xRCgK4l2LUclQYDkjdSmwinwkK5.jpg
161782,Hansel & Gretel: Warriors of Witchcraft,Something evil this way comes,"Jonah and Ella Mazer are typical teenagers, but strange and frightening things are happening at their new school. They learn that all of their classmates are descendants of witches -- and the two are destined to die.",,1/22/2013,1000000,0,4.064,83,/hG9lmeM0LRSgrukjNRVU65GzQRj.jpg
316784,The Black Hole,Go further than the eye can see.,A sci-fi/thriller centered on a high school violinist who witnesses the collapse of space and time.,http://www.minds-eyemovie.com/,5/26/2015,800000,0,4.062,111,/7PJ80dJdM7SToIXUnF6zCPFSuT4.jpg
72359,Peeples,,The story follows what happens when a child psychologist surprises his girlfriend by showing up at her political family's annual get-together at their Sag Harbor vacation home only to find them desperately in need of therapy.,http://www.peeplesmovie.com/,5/9/2013,15,0,4.062,95,/6ZBSsBfxKK5GdTzz1BOKGl4BnzJ.jpg
363810,The Leisure Class,"For better or worse. Much, much worse.",A man attempts to marry into a wealthy family.,http://www.hbo.com/movies/the-leisure-class,11/2/2015,3000000,0,4.057,81,/5EFaosFjRbUrdAyhyAVjSuElavE.jpg
208242,Assassins Tale,,"Three assassins deal with life, love, addiction and trust as each tries to find the answers to a better life. Together, they prove to be the most trustworthy in this tangled web of murder, greed, friendship and betrayal.",,1/1/2013,1500000,0,4.049,91,/3LtLt4f2zA1mLJu5BZgN3IDZ9BM.jpg
320146,Creative Control,A story about virtually everything,"Smooth advertising executive David is in a relationship with yoga teacher Juliette. Then his eye is caught by Sophie, the girlfriend of his best friend Wim, a fashion photographer. Things get completely out of hand during a campaign for augmented reality-glasses, for which David designs an avatar of the coveted Sophie.",http://creativecontrolmovie.com,3/11/2016,1000000,0,4.036,97,/y8toiQT0xb6mLWT84xVhUNXICdg.jpg
